"Descripcio";"Nom_comercial";"Codi_carrer";"Nom_carrer";"Numero_inf";"Lletra_inf";"Accessori_inf";"Numero_sup";"Lletra_sup";" Accessori_sup";"Escala";"Pis";"Porta";"Id_edifici";"utm_x_etrs89";" utm_y_etrs89";"lon";"lat"
"BAR RESTAURANT (CAT. 1)";"TAZAGHINE";"0596";"SANTA EUGENIA";"226";"";"N";"";"";"N";"";"BS";"";"5469";"483555";"4647207";"2,80150362";"41,97668820"
"BAR RESTAURANT (CAT. 2)";"LA CARIBEÑA";"0596";"SANTA EUGENIA";"158";"";"N";"";"";"N";"";"BS";"";"4775";"483950";"4647280";"2,80626938";"41,97735383"
"BAR RESTAURANT (CAT. 3) PIZZERIA";"TELEPIZZA";"0596";"SANTA EUGENIA";"46";"";"N";"";"";"N";"";"BS";"2";"4249";"484665";"4647663";"2,81488971";"41,98081762"
"BAR SENSE ELEMENTS DE COCCIÓ";"LATINO";"0596";"SANTA EUGENIA";"11";"";"N";"";"";"N";"";"BS";"3";"4214";"484833";"4647700";"2,81691669";"41,98115412"
"BASAR I COMPLEMENTS PER LA LLAR";"MAO";"0596";"SANTA EUGENIA";"51";"";"N";"55";"";"N";"";"BS";"";"11189";"484470";"4647509";"2,81253993";"41,97942677"
"BASAR I VENDA D'ARTICLES PER LA LLAR, REGALS  I COMPLEMENTS";"MERCAT POP POL";"0596";"SANTA EUGENIA";"44";"";"N";"";"";"N";"";"BS";"";"4220";"484743";"4647724";"2,81582967";"41,98136854"
"BOTIGA AMB EXPOSICIÓ DE FINESTRES D'ALUMINI, PERSIANES, MAMPARES";"ALUMINIS MFT";"0596";"SANTA EUGENIA";"50";"";"N";"";"";"N";"";"BS";"3";"4251";"484632";"4647645";"2,81449184";"41,98065486"
"BOTIGA D'ACCESSORIS DE TELEFONIA";"";"0596";"SANTA EUGENIA";"46";"";"N";"";"";"N";"";"BS";"1";"4249";"484665";"4647663";"2,81488971";"41,98081762"
"BOTIGA D'ALIMENTACIÓ";"ALIMENTACIÓ SABORES LATINOS";"0596";"SANTA EUGENIA";"41";"";"N";"";"";"N";"";"BS";"1";"5577";"484510";"4647532";"2,81302215";"41,97963471"
"BOTIGA D'ALIMENTACIÓ";"ESPAI LATINO";"0596";"SANTA EUGENIA";"107";"";"N";"";"";"N";"";"BS";"3";"4806";"484039";"4647283";"2,80734356";"41,97738266"
"BOTIGA D'ALIMENTACIÓ DE PRODUCTES ENVASATS";"BILLAMARI";"0596";"SANTA EUGENIA";"208";"";"N";"";"";"N";"";"BS";"DR";"5391";"483654";"4647227";"2,80269802";"41,97687039"
"BOTIGA D'ALIMENTACIÓ I BEGUDES";"SUPER ALIMENTACIÓN LATINO";"0596";"SANTA EUGENIA";"49";"";"N";"";"";"N";"";"BS";"2";"5574";"484482";"4647520";"2,81268449";"41,97952608"
"BOTIGA D'ARTICLES PERSONALITZATS";"LEGIU CUSTOM";"0596";"SANTA EUGENIA";"115";"";"N";"";"";"N";"";"BS";"";"11333";"484002";"4647262";"2,80689753";"41,97719277"
"BOTIGA D'ELECTRODOMÈSTICS";"ELECTROAHORRO";"0596";"SANTA EUGENIA";"7";"";"N";"";"";"N";"";"BS";"2";"1104";"484933";"4647766";"2,81812211";"41,98175047"
"BOTIGA D'EQUIPS I MATERIAL ELECTRÒNIC";"LUCKY TELECOM";"0596";"SANTA EUGENIA";"48";"";"N";"";"";"N";"";"BS";"2";"4250";"484648";"4647654";"2,81468474";"41,98073623"
"BOTIGA DE LLAMINADURES";"LA MÉS DOLÇA";"0596";"SANTA EUGENIA";"67";"";"N";"";"";"N";"";"BS";"1";"5564";"484400";"4647482";"2,81169569";"41,97918221"
"BOTIGA DE LLUMS";"LUMENS GIRONA";"0596";"SANTA EUGENIA";"52";"";"N";"";"";"N";"";"";"";"4252";"484619";"4647641";"2,81433502";"41,98061858"
"BOTIGA DE PINTURES PLÀSTIQUES I AUXILIARS DE DECORACIO";"";"0596";"SANTA EUGENIA";"176";"";"N";"";"";"N";"";"BS";"";"4797";"483871";"4647294";"2,80531543";"41,97747831"
"BOTIGA DE PRODUCTES ALIMENTARIS";"BON ÀREA";"0596";"SANTA EUGENIA";"48";"";"N";"";"";"N";"";"BS";"1";"4250";"484648";"4647654";"2,81468474";"41,98073623"
"BOTIGA DE QUEVIURES";"CELLER LA VIÑA";"0596";"SANTA EUGENIA";"208";"";"N";"";"";"N";"";"BS";"ES";"5391";"483654";"4647227";"2,80269802";"41,97687039"
"BOTIGA DE ROBA";"ZEEMAN";"0596";"SANTA EUGENIA";"5";"";"N";"";"";"N";"";"BS";"3";"1105";"484956";"4647773";"2,81839957";"41,98181396"
"BOTIGA DE ROBA I COMPLEMENTS";"COQUETA";"0596";"SANTA EUGENIA";"59";"";"N";"";"";"N";"";"BS";"1";"5569";"484439";"4647496";"2,81216608";"41,97930908"
"BOTIGA DE ROBA I COMPLEMENTS";"MODA CHIC";"0596";"SANTA EUGENIA";"27";"";"N";"";"";"N";"";"BS";"1";"4290";"484604";"4647556";"2,81415618";"41,97985272"
"BOTIGA DE ROBA I MATERIAL DE PROTECCIÓ LABORAL";"SIDERTEX";"0596";"SANTA EUGENIA";"83";"";"N";"";"";"N";"";"BS";"";"4741";"484163";"4647347";"2,80883856";"41,97796159"
"BOTIGA ESOTÈRICA";"CHAKRAS";"0596";"SANTA EUGENIA";"107";"";"N";"";"";"N";"";"BS";"2";"4806";"484039";"4647283";"2,80734356";"41,97738266"
"BUGADERIA NO INDUSTRIAL";"""LA TINTORERA""";"0596";"SANTA EUGENIA";"30";"";"N";"";"";"N";"";"BS";"2";"3898";"484864";"4647778";"2,81728889";"41,98185723"
"CARNISSERIA";"CARNISSERIA NARCÍS";"0596";"SANTA EUGENIA";"32";"";"N";"";"";"N";"";"BS";"";"3899";"484855";"4647773";"2,81718037";"41,98181203"
"CENTRE D'ESTÈTICA";"";"0596";"SANTA EUGENIA";"18";"";"N";"";"";"N";"";"02";"1";"3923";"484927";"4647808";"2,81804861";"41,98212864"
"CENTRE DE CULTE";"CASA DE DIOS Y PUERTA DEL CIELO";"0596";"SANTA EUGENIA";"216";"";"N";"";"";"N";"";"BS";"";"5402";"483604";"4647222";"2,80209465";"41,97682432"
"CENTRE DE CULTE";"IGLESIA EVANGÉLICA ASAMBLEAS DE DIOS MINISTERIO DE MADUREIRA EN ESPAÑA";"0596";"SANTA EUGENIA";"218";"";"N";"";"";"N";"";"BS";"";"5403";"483597";"4647215";"2,80201035";"41,97676113"
"centre de formació i consultoria";"LAUDE, S.L";"0596";"SANTA EUGENIA";"102";"";"N";"";"";"N";"D";"EN";"2";"4699";"484298";"4647488";"2,81046432";"41,97923423"
"CENTRE SOCIAL";"CLUB SANT JORDI";"0596";"SANTA EUGENIA";"191";"";"N";"";"";"N";"";"BS";"1";"5424";"483599";"4647181";"2,80203544";"41,97645494"
"COMERÇ AL DETALL D'APARELLS DE TELEFONIA";"YOIGO";"0596";"SANTA EUGENIA";"50";"";"N";"";"";"N";"";"BS";"1";"4251";"484632";"4647645";"2,81449184";"41,98065486"
"COMERÇ AL DETALL DE FRUITES I VERDURES";"HURTADO";"0596";"SANTA EUGENIA";"78";"";"N";"80";"";"N";"";"BS";"1";"4320";"484488";"4647569";"2,81275562";"41,97996753"
"COMERÇ AL DETALL DE MATALASSOS";"BED'S";"0596";"SANTA EUGENIA";"79";"";"N";"";"";"N";"";"BS";"";"4724";"484217";"4647376";"2,80948959";"41,97822386"
"COMERÇ AL DETALL DE MOBLES";"ALAKAMA DESCANS";"0596";"SANTA EUGENIA";"18";"";"N";"";"";"N";"";"BS";"1";"3923";"484927";"4647808";"2,81804861";"41,98212864"
"COMERÇ AL DETALL DE PA AMB SERVEI DE BAR";"DOLÇ CROSTÓ";"0596";"SANTA EUGENIA";"65";"";"N";"";"";"N";"";"BS";"1";"5565";"484411";"4647486";"2,81182836";"41,97921846"
"COMERÇ AL DETALL DE PECES DE VESTIR";"METROPOLIS";"0596";"SANTA EUGENIA";"34";"";"N";"";"";"N";"";"BS";"";"3900";"484851";"4647771";"2,81713214";"41,98179393"
"COMERÇ AL DETALL DE PRODUCTES ALIMENTARIS";"MINI SUPER ALIMENTACIÓ";"0596";"SANTA EUGENIA";"242";"";"N";"";"";"N";"";"BS";"";"5483";"483489";"4647197";"2,80070727";"41,97659675"
"COMERÇ AL MAJOR I AL DETALL DE FRUITS SECS I VARIS";"FRUITS SECS TULSÀ";"0596";"SANTA EUGENIA";"165";"";"N";"167";"";"N";"";"BS";"2";"11006";"483754";"4647201";"2,80390577";"41,97663829"
"COMERÇ DE DUPLICAT DE CLAUS, COMANDAMENTS I PETIT MATERIAL DE FERRETERIA";"RIGAU";"0596";"SANTA EUGENIA";"22";"";"N";"";"";"N";"";"BS";"2";"3925";"484915";"4647797";"2,81790403";"41,98202934"
"COMERÇ DE JOIERIA";"LINIA D'OR";"0596";"SANTA EUGENIA";"21";"";"N";"";"";"N";"";"";"BS";"4237";"484666";"4647624";"2,81490280";"41,98046638"
"COMERÇ MENOR ARTICLES FERRETERIA";"TALL FI, GANIVETERS I REGALS";"0596";"SANTA EUGENIA";"67";"";"N";"";"";"N";"";"BS";"2";"5564";"484400";"4647482";"2,81169569";"41,97918221"
"COMPRA VENDA D'ARTICLES DE SEGONA MÀ";"SECOND STORE.ES";"0596";"SANTA EUGENIA";"110";"";"N";"";"";"N";"";"BS";"2";"4730";"484249";"4647439";"2,80987416";"41,97879192"
"CONSULTA D'EDUCACIÓ POSTURAL";"CN PILATES CONTROLOGY STUDIO";"0596";"SANTA EUGENIA";"18";"";"N";"";"";"N";"";"03";"1";"3923";"484927";"4647808";"2,81804861";"41,98212864"
"CONSULTA DE PODOLOGIA";"";"0596";"SANTA EUGENIA";"4";"";"N";"";"";"N";"";"03";"1";"3918";"484961";"4647821";"2,81845870";"41,98224637"
"Consulta de teràpia visual";"CENTRE D'OPTOMETRIA REVIP";"0596";"SANTA EUGENIA";"21";"A";"N";"";"";"N";"";"04";"1";"4238";"484680";"4647627";"2,81507172";"41,98049367"
"CONSULTA MÈDICA";"COS FISIOTERAPIA I ESTÈTICA";"0596";"SANTA EUGENIA";"48";"";"N";"";"";"N";"";"EN";"2";"4250";"484648";"4647654";"2,81468474";"41,98073623"
"CONSULTORI DENTAL";"CLÍNICA DENTAL SANTA EUGÈNIA";"0596";"SANTA EUGENIA";"105";"";"N";"";"";"N";"";"BS";"";"4807";"484055";"4647292";"2,80753644";"41,97746404"
"CONSULTORI DENTAL";"CLÍNICA IMPLANTDENT";"0596";"SANTA EUGENIA";"2";"";"N";"";"";"N";"";"BS";"2";"3917";"484974";"4647826";"2,81861550";"41,98229166"
"CONSULTORI MÈDIC";"LABORSALUS";"0596";"SANTA EUGENIA";"165";"";"N";"167";"";"N";"";"BS";"1";"11006";"483754";"4647201";"2,80390577";"41,97663829"
"CONSULTORI MÈDIC D'OFTALMOLOGIA";"AD'O, ASSISTÈNCIA D'OFTALMOLOGIA, S.L.JORDI CASTELLS GUINART, OFTALMÒLEG";"0596";"SANTA EUGENIA";"18";"";"N";"";"";"N";"";"03";"4";"3923";"484927";"4647808";"2,81804861";"41,98212864"
"CONSULTORI SANITARI";"+SANNA";"0596";"SANTA EUGENIA";"163";"B";"N";"";"";"N";"";"BS";"1";"12020";"483771";"4647205";"2,80411085";"41,97667467"
"CONSULTORI SANITARI PER A REVISIONS MÈDIQUES";"SANNA";"0596";"SANTA EUGENIA";"161";"";"N";"";"";"N";"";"BS";"1";"5214";"483788";"4647216";"2,80431574";"41,97677409"
"CONSULTORI TERAPÈUTIC";"ESPAILÚDIC ESPAITERAPÈUTIC GIRONA";"0596";"SANTA EUGENIA";"18";"";"N";"";"";"N";"";"01";"2";"3923";"484927";"4647808";"2,81804861";"41,98212864"
"COPISTERIA I RETOLACIÓ";"GRAFISME";"0596";"SANTA EUGENIA";"73";"";"N";"";"";"N";"";"BS";"";"4706";"484265";"4647402";"2,81006828";"41,97845900"
"DESPATX PER A REPARTIMENT DE FEINES.";"NCR ESPAÑA S.A.";"0596";"SANTA EUGENIA";"50";"";"N";"";"";"N";"";"EN";"2";"4251";"484632";"4647645";"2,81449184";"41,98065486"
"ELABORACIÓ I VENDA DE PIZZES I MENJAR PER EMPORTAR";"BO DE BO";"0596";"SANTA EUGENIA";"76";"";"N";"";"";"N";"";"BS";"";"4318";"484500";"4647578";"2,81290023";"41,98004882"
"ELABORACIÓ I VENDA PLATS CUINATS";"ROSTISSERIA LA RODONA";"0596";"SANTA EUGENIA";"61";"";"N";"0";"";"N";"";"BS";"ES";"5568";"484435";"4647490";"2,81211795";"41,97925496"
"ENSENYAMENT D'ANGLÉS I CLASSES DE REPÀS";"CEA";"0596";"SANTA EUGENIA";"108";"";"N";"";"";"N";"";"01";"1";"4729";"484262";"4647446";"2,81003089";"41,97885523"
"ESCOLA D'ANGLÈS";"CA ENGLISH LANGUAGE SCHOOL";"0596";"SANTA EUGENIA";"18";"";"N";"";"";"N";"";"04";"4";"3923";"484927";"4647808";"2,81804861";"41,98212864"
"ESTACIÓ DE SERVEI I RENTAT DE VEHICLES";"REPSOL";"0596";"SANTA EUGENIA";"122";"";"N";"";"";"N";"";"BS";"";"4833";"484107";"4647360";"2,80816227";"41,97807755"
"ESTANC";"ESTANC SANTA EUGÈNIA";"0596";"SANTA EUGENIA";"169";"";"N";"";"";"N";"";"BS";"5";"5262";"483716";"4647206";"2,80344696";"41,97668254"
"EXPLOTACIÓ I LLOGUER D'APARCAMENTS";"Nom desconegut.";"0596";"SANTA EUGENIA";"13";"";"N";"";"";"N";"";"ST";"";"4215";"484814";"4647649";"2,81668866";"41,98069441"
"FABRICACIÓ D'ARTICLES DE PA I BOLLERIA";"MARRAKESCH";"0596";"SANTA EUGENIA";"45";"";"N";"";"";"N";"";"BS";"2";"5550";"484498";"4647525";"2,81287749";"41,97957143"
"FARMACIA";"FARMÀCIA LABORATORI E. CARDELÚS";"0596";"SANTA EUGENIA";"94";"";"N";"";"";"N";"";"BS";"1";"4339";"484424";"4647535";"2,81198398";"41,97966004"
"FARMÀCIA";"FARMÀCIA OLGA GAIRÍN";"0596";"SANTA EUGENIA";"46";"";"N";"";"";"N";"";"BS";"3";"4249";"484665";"4647663";"2,81488971";"41,98081762"
"FARMÀCIA";"FARMÀCIA SABRIÀ";"0596";"SANTA EUGENIA";"163";"";"N";"";"";"N";"";"";"";"5213";"483779";"4647215";"2,80420714";"41,97676490"
"FLORISTERIA";"DECOART FLOWERS";"0596";"SANTA EUGENIA";"182";"C";"N";"";"";"N";"";"BS";"1";"9271";"483807";"4647252";"2,80454409";"41,97709872"
"FLORISTERIA";"FLOR I JARDI";"0596";"SANTA EUGENIA";"11";"";"N";"";"";"N";"";"BS";"4";"4214";"484833";"4647700";"2,81691669";"41,98115412"
"FLORISTERIA";"FLORISTERIA NENÚFAR";"0596";"SANTA EUGENIA";"43";"";"N";"";"";"N";"";"BS";"";"12026";"484504";"4647528";"2,81294983";"41,97959857"
"FRUITERIA";"FRUITERIA PERIS";"0596";"SANTA EUGENIA";"4";"";"N";"";"";"N";"";"BS";"2";"3918";"484961";"4647821";"2,81845870";"41,98224637"
"FRUTERIA";"CAMP VERD";"0596";"SANTA EUGENIA";"103";"";"N";"";"";"N";"";"BS";"";"4764";"484078";"4647287";"2,80781420";"41,97741947"
"GABINET PSICOLOGIA I LOGOPÈDIA";"ISEP CLINIC GIRONA";"0596";"SANTA EUGENIA";"85";"";"N";"";"";"N";"";"01";"1";"4740";"484151";"4647339";"2,80869393";"41,97788929"
"GIMNÀS";"PROFESSIONAL FITNESS";"0596";"SANTA EUGENIA";"101";"";"N";"";"";"N";"";"BS";"";"4765";"484088";"4647304";"2,80793444";"41,97757279"
"GIMNÀS AMB PISCINA";"AQUADONA";"0596";"SANTA EUGENIA";"2";"";"N";"";"";"N";"";"BS";"";"3917";"484974";"4647826";"2,81861550";"41,98229166"
"HABITATGE D'ÚS TURÍSTIC";"APARTAMENT CENTRE TORRE GIRONA";"0596";"SANTA EUGENIA";"11";"";"N";"";"";"N";"";"10";"1";"4214";"484833";"4647700";"2,81691669";"41,98115412"
"HABITATGE D'ÚS TURÍSTIC";"";"0596";"SANTA EUGENIA";"18";"";"N";"";"";"N";"";"03";"2";"3923";"484927";"4647808";"2,81804861";"41,98212864"
"HABITATGE D'ÚS TURÍSTIC";"";"0596";"SANTA EUGENIA";"58";"";"N";"";"";"N";"";"";"";"4295";"484579";"4647623";"2,81385265";"41,98045567"
"HOMEOPATIA, OSTEPATIA I PSICOTERÀPIA";"";"0596";"SANTA EUGENIA";"18";"";"N";"";"";"N";"";"09";"1";"3923";"484927";"4647808";"2,81804861";"41,98212864"
"INSTAL.LACIO I VENDA ANTENES TV I TELEF.";"PLANA FÀBREGA";"0596";"SANTA EUGENIA";"202";"";"N";"";"";"N";"";"BS";"1";"5388";"483708";"4647236";"2,80334957";"41,97695257"
"LLIBRERIA - PAPERERIA";"L'APUNT";"0596";"SANTA EUGENIA";"108";"";"N";"";"";"N";"";"BS";"2";"4729";"484262";"4647446";"2,81003089";"41,97885523"
"LOCUTORI TELEFÒNIC I SERVEI INTERNET";"LOCUTORIO CENTRAL";"0596";"SANTA EUGENIA";"68";"";"N";"";"";"N";"";"BS";"2";"4300";"484534";"4647592";"2,81331027";"41,98017559"
"MUTUA D'ACCIDENTS";"EGARSAT";"0596";"SANTA EUGENIA";"11";"";"N";"";"";"N";"";"BS";"2";"4214";"484833";"4647700";"2,81691669";"41,98115412"
"MUTUA D'ACCIDENTS DE TREBALL";"MUTUA INTERCOMARCAL";"0596";"SANTA EUGENIA";"96";"";"N";"";"";"N";"";"BS";"";"4339";"484424";"4647535";"2,81198398";"41,97966004"
"MUTUA D'ACCIDENTS DE TREBALL I MALALTIES";"Nom desconegut.";"0596";"SANTA EUGENIA";"94";"";"N";"";"";"N";"";"BS";"2";"4339";"484424";"4647535";"2,81198398";"41,97966004"
"OBRADOR DE PA";"FORN BOIX";"0596";"SANTA EUGENIA";"10";"";"N";"0";"";"N";"";"";"";"3920";"484945";"4647816";"2,81826568";"41,98220104"
"OFICINA BANCÀRIA";"BANCO BILBAO VIZACAYA";"0596";"SANTA EUGENIA";"70";"";"N";"74";"";"N";"";"";"";"4317";"484507";"4647594";"2,81298431";"41,98019307"
"OFICINA BANCÀRIA";"CAIXA CATALUNYA";"0596";"SANTA EUGENIA";"21";"B";"N";"";"";"N";"";"BS";"";"4237";"484666";"4647624";"2,81490280";"41,98046638"
"OFICINA BANCÀRIA";"CAIXABANK";"0596";"SANTA EUGENIA";"23";"B";"N";"";"B";"N";"";"BS";"";"4234";"484622";"4647601";"2,81437228";"41,98025837"
"OFICINA BANCÀRIA";"LA CAIXA";"0596";"SANTA EUGENIA";"248";"";"S";"";"";"N";"";"BS";"";"5486";"483467";"4647194";"2,80044181";"41,97656927"
"OFICINA COMERCIAL";"TYCO";"0596";"SANTA EUGENIA";"102";"";"N";"";"";"N";"D";"EN";"1";"4699";"484298";"4647488";"2,81046432";"41,97923423"
"OFICINA DE LLOGUER DE BICICLETES I AGÈNCIA DE VIATGES";"CICLOTURISME";"0596";"SANTA EUGENIA";"11";"";"N";"";"";"N";"";"BS";"5";"4214";"484833";"4647700";"2,81691669";"41,98115412"
"OFICINA DE SERVEI MÈDIC D'EMPRESA I PREVENCIÓ";"GABINETE SME";"0596";"SANTA EUGENIA";"7";"";"N";"";"";"N";"";"BS";"1";"1104";"484933";"4647766";"2,81812211";"41,98175047"
"OFICINA DE SERVEIS DE NETEJA";"CLECE, SA";"0596";"SANTA EUGENIA";"77";"";"N";"";"";"N";"";"EN";"B";"4704";"484244";"4647390";"2,80981512";"41,97835050"
"OFICINA DE SERVEIS IMMOBILIARIS";"";"0596";"SANTA EUGENIA";"50";"";"N";"";"";"N";"";"EN";"1";"4251";"484632";"4647645";"2,81449184";"41,98065486"
"OFICINA DE SERVEIS TÈCNICS";"ARTEFACTO GIRONA";"0596";"SANTA EUGENIA";"102";"A";"N";"";"";"N";"";"BS";"2";"4699";"484298";"4647488";"2,81046432";"41,97923423"
"OFICINES";"MUDANCES INTERNACIONALS DEL TER";"0596";"SANTA EUGENIA";"57";"";"N";"";"";"N";"";"BS";"";"5570";"484451";"4647504";"2,81231072";"41,97938137"
"OFICINES ADMINISTRATIVES";"";"0596";"SANTA EUGENIA";"11";"";"N";"";"";"N";"";"01";"2";"4214";"484833";"4647700";"2,81691669";"41,98115412"
"OFICINES D'INFORMACIO I ATENCIÓ DE LA SEGURETAT SOCIAL";"";"0596";"SANTA EUGENIA";"40";"";"N";"";"";"N";"";"BS";"1";"4218";"484813";"4647745";"2,81667411";"41,98155903"
"OFICINES SERVEIS NETEJA I TREBALL TEMP.";"EULEN SA";"0596";"SANTA EUGENIA";"74";"";"N";"";"";"N";"";"BS";"";"4317";"484507";"4647594";"2,81298431";"41,98019307"
"PERRUQUERIA";"ENNAKHIL";"0596";"SANTA EUGENIA";"211";"";"N";"";"";"N";"";"BS";"2";"5457";"483484";"4647166";"2,80064779";"41,97631744"
"PERRUQUERIA";"MOVE PERRUQUERS";"0596";"SANTA EUGENIA";"182";"B";"N";"";"";"N";"";"BS";"";"11848";"483818";"4647251";"2,80467689";"41,97708994"
"PERRUQUERIA";"ON PLAY PERRUQUERIA";"0596";"SANTA EUGENIA";"50";"";"N";"";"";"N";"";"BS";"2";"4251";"484632";"4647645";"2,81449184";"41,98065486"
"PERRUQUERIA";"RISSOS";"0596";"SANTA EUGENIA";"96";"";"N";"";"";"N";"";"01";"1";"4339";"484424";"4647535";"2,81198398";"41,97966004"
"PERRUQUERIA-BARBERIA";"PERRUQUERIA RAWAN";"0596";"SANTA EUGENIA";"169";"";"N";"";"";"N";"";"BS";"7";"5262";"483716";"4647206";"2,80344696";"41,97668254"
"PERRUQUERIA I CENTRE D'ESTÈTICA";"PINK DIAMONDS";"0596";"SANTA EUGENIA";"77";"";"N";"";"";"N";"";"BS";"2";"4704";"484244";"4647390";"2,80981512";"41,97835050"
"REPARACIÓ-INSTAL·LACIÓ APARELLS ELECTRON";"DF ELECTRONICS";"0596";"SANTA EUGENIA";"156";"";"N";"";"";"N";"";"BS";"";"4774";"483960";"4647287";"2,80638989";"41,97741708"
"RESIDÈNCIA I CENTRE DE DIA";"CAN REGÀS";"0596";"SANTA EUGENIA";"60";"";"N";"62";"";"N";"";"";"";"4295";"484579";"4647623";"2,81385265";"41,98045567"
"ROSTISSERIA I VENDA MENJAR PREPARAT";"ROSTISSERIA SANTA EUGÈNIA";"0596";"SANTA EUGENIA";"38";"";"N";"";"";"N";"";"BS";"L1";"3903";"484844";"4647758";"2,81704798";"41,98167671"
"SERVEIS DE CONSULTORIA INFORMÀTICA";"ASSESSORIA INFORMÀTICA BUSQUETS";"0596";"SANTA EUGENIA";"21";"B";"N";"";"";"N";"";"01";"1";"4237";"484666";"4647624";"2,81490280";"41,98046638"
"SERVEIS IMMOBILIÀRIES";"GABINET IMMOBILIARI";"0596";"SANTA EUGENIA";"4";"";"N";"6";"";"N";"";"01";"2";"3918";"484961";"4647821";"2,81845870";"41,98224637"
"SUPERMERCAT";"BON PREU";"0596";"SANTA EUGENIA";"66";"";"N";"";"";"N";"";"BS";"";"11442";"484535";"4647622";"2,81332156";"41,98044580"
"SUPERMERCAT D'ALIMENTACIÓ";"CAPRABO";"0596";"SANTA EUGENIA";"120";"";"N";"";"";"N";"";"BS";"";"4832";"484133";"4647401";"2,80847499";"41,97844734"
"TALLER DE REPARACIÓ DE VEHICLES";"RODI TR";"0596";"SANTA EUGENIA";"190";"";"N";"";"";"N";"";"BS";"1";"5380";"483779";"4647246";"2,80420628";"41,97704410"
"TALLER DE REPARACIÓ I SUBSTITUCIÓ DE VIDRES D'AUTOMÒBILS";"CARGLASS";"0596";"SANTA EUGENIA";"106";"";"N";"";"";"N";"";"BS";"";"8845";"484279";"4647465";"2,81023559";"41,97902669"
"TALLER REPARACIÓ DE VEHICLES";"GUDAYOL AUTO TALLER";"0596";"SANTA EUGENIA";"97";"";"N";"";"";"N";"";"BS";"";"4739";"484109";"4647320";"2,80818749";"41,97771732"
"TRADUCCIÓ I INTERPRETACIÓ";"LU-TU";"0596";"SANTA EUGENIA";"10";"";"N";"12";"";"N";"";"05";"A";"3920";"484945";"4647816";"2,81826568";"41,98220104"
"VDA. DE ROBA CONFECCIONADA";"CONFECCIONS FIDER";"0596";"SANTA EUGENIA";"5";"";"N";"";"";"N";"";"BS";"2";"1105";"484956";"4647773";"2,81839957";"41,98181396"
"VDA.MN. DE PORTES, FINESTRES I PERSIANES";"AISLATER";"0596";"SANTA EUGENIA";"56";"";"N";"";"";"N";"";"";"";"4297";"484595";"4647623";"2,81404579";"41,98045599"
"VDA.MN. DE PRODUCTES DROGUERIA I PINTURA";"ILLA DECORACIÓ";"0596";"SANTA EUGENIA";"68";"";"N";"";"";"N";"";"BS";"1";"4300";"484534";"4647592";"2,81331027";"41,98017559"
"VENDA AMB MÀQUINES EXPENEDORES AUTOMÀTIQUES";"TENTEMPIE24H";"0596";"SANTA EUGENIA";"117";"";"S";"119";"";"S";"";"BS";"1";"4801";"483992";"4647259";"2,80677691";"41,97716555"
"VENDA D'ARTICLES TEXTILS, ROBA LLAR, MATALASSERIA";"";"0596";"SANTA EUGENIA";"118";" ";"N";"";" ";"N";"";"BS";"";"4731";"484181";"4647427";"2,80905368";"41,97868248"
"VENDA D'ELECTRODOMÈSTICS";"TIEN-21";"0596";"SANTA EUGENIA";"77";"";"N";"";"";"N";"";"BS";"1";"4704";"484244";"4647390";"2,80981512";"41,97835050"
"VENDA DE MOBLES DE TOT TIPUS";"BRUGUÉ";"0596";"SANTA EUGENIA";"240";"";"N";"";"";"N";"";"BS";"";"5482";"483499";"4647205";"2,80082774";"41,97666902"
"VENDA DE PRODUCTES ALIMENTARIS I VENDA DE PA AMB COCCIÓ DE PRODUCTES SEMIELABORATS";"ALIMENTACIÓ MUMTAZ";"0596";"SANTA EUGENIA";"108";"";"N";"";"";"N";"";"BS";"1";"4729";"484262";"4647446";"2,81003089";"41,97885523"
"VENDA DE PRODUCTES ERÒTICS";"DIABLITOS";"0596";"SANTA EUGENIA";"121";"";"N";"";"";"N";"";"BS";"2";"4800";"483984";"4647252";"2,80668053";"41,97710234"
"VENDA DE PRODUCTES PER A CALÇAT I REPARACIÓ";"EL TALLER";"0596";"SANTA EUGENIA";"75";"";"N";"";"";"N";"";"BS";"";"4705";"484256";"4647397";"2,80995978";"41,97841378"
"VENDA DE XEMENEIES I ARTICLES EQUIPAMENT DE LA LLAR";"COMERCIAL MACO";"0596";"SANTA EUGENIA";"104";"";"N";"";"";"N";"A";"BS";"";"4699";"484298";"4647488";"2,81046432";"41,97923423"
"VENDA I MUNTATGE DE RECANVIS D'AUTOMÒBILS";"PADROSA";"0596";"SANTA EUGENIA";"71";"";"N";"";"";"N";"";"BS";"";"4707";"484279";"4647409";"2,81023708";"41,97852232"
"VENDA I REPARACIÓ DE MÀQUINES DE COSIR";"MAQUINES DE COSIR DUCH - SINGER";"0596";"SANTA EUGENIA";"23";"";"N";"";"";"N";"";"BS";"2";"4235";"484636";"4647612";"2,81454098";"41,98035771"
"VENDA JOIERIA RELLOTGERIA ARTS.REGAL";"JOIERIA COMA";"0596";"SANTA EUGENIA";"16";"";"N";"";"";"N";"";"BS";"";"3922";"484932";"4647813";"2,81810883";"41,98217377"
"VENDA MATERIAL CONSTRUCCIO";"GIROP";"0596";"SANTA EUGENIA";"64";"";"N";"";"";"N";"";"BS";"";"4298";"484558";"4647621";"2,81359921";"41,98043725"
