"Descripcio";"Nom_comercial";"Codi_carrer";"Nom_carrer";"Numero_inf";"Lletra_inf";"Accessori_inf";"Numero_sup";"Lletra_sup";" Accessori_sup";"Escala";"Pis";"Porta";"Id_edifici";"utm_x_etrs89";" utm_y_etrs89";"lon";"lat"
"PERRUQUERIA DE SENYORES";"PERRUQUERIA PENTINA'T";"0585";"Avinguda de Sant Narcís";"79";"";"N";"";"";"N";"";"BS";"1";"4673";"484525";"4646910";"2,81321958";"41,97403287"
" ";"";"0585";"Avinguda de Sant Narcís";"78";"";"N";"";"";"N";"";"BS";"2";"5270";"484410";"4646636";"2,81183883";"41,97156278"
"TINTORERIA I SERVEIS SIMILARS";"TINTORERIA DESTACA";"0585";"Avinguda de Sant Narcís";"77";"";"N";"";"";"N";"";"BS";"3";"4674";"484530";"4646925";"2,81327954";"41,97416807"
"BOTIGA DE PRODUCTES ESPORTIUS";"ESPORT 4 RODES";"0585";"Avinguda de Sant Narcís";"77";"";"N";"";"";"N";"";"BS";"2";"4674";"484530";"4646925";"2,81327954";"41,97416807"
"PERRUQUERIA";"FERRAN BARBER SHOP";"0585";"Avinguda de Sant Narcís";"77";"";"N";"";"";"N";"";"BS";"1";"4674";"484530";"4646925";"2,81327954";"41,97416807"
" ";"";"0585";"Avinguda de Sant Narcís";"76";"";"N";"";"";"N";"";"BS";"3";"5270";"484410";"4646636";"2,81183883";"41,97156278"
"BAR RESTAURANT (CAT.2)";"VENÈCIA";"0585";"Avinguda de Sant Narcís";"75";"";"N";"";"";"N";"";"BS";"2";"9185";"484536";"4646939";"2,81335159";"41,97429428"
"VENDA AL DETALL DE PRODUCTES D'ALIMENTACIÓ I FLORS";"CONDIS EXPRESS";"0585";"Avinguda de Sant Narcís";"73";"";"N";"";"";"N";"";"BS";"1";"9392";"484541";"4646969";"2,81341115";"41,97456458"
"ÒPTICA";"ÒPTICA CONEJERO";"0585";"Avinguda de Sant Narcís";"69";"";"N";"71";"";"N";"";"BS";"1";"9392";"484541";"4646969";"2,81341115";"41,97456458"
"FARMÀCIA";"FARMÀCIA CONEJERO";"0585";"Avinguda de Sant Narcís";"69";"";"N";"71";"";"N";"";"BS";"1";"9392";"484541";"4646969";"2,81341115";"41,97456458"
"BOTIGA DE FRUITA I VERDURA";"FRUITERIA VERDULERIA SANT NARCÍS";"0585";"Avinguda de Sant Narcís";"67";"";"N";"";"";"N";"";"BS";"L2";"4656";"484558";"4647037";"2,81361455";"41,97517736"
"PERRUQUERIA I ESTÈTICA";"PERRUQUERIA MF";"0585";"Avinguda de Sant Narcís";"67";"";"N";"";"";"N";"";"BS";"L1";"4656";"484558";"4647037";"2,81361455";"41,97517736"
"PEIXATERIA(FRESC I CONGELAT)";"PUIGNAU PEIX I MARISC";"0585";"Avinguda de Sant Narcís";"65";"";"N";"";"";"N";"";"BS";"2";"4655";"484556";"4647054";"2,81358997";"41,97533044"
"CARNISSERIA AMB OBRADOR I VENDA DE PRODUCTES ALIMENTARIS";"CARNISSERIA NOUR";"0585";"Avinguda de Sant Narcís";"63";"";"N";"";"";"N";"";"BS";"1";"4654";"484554";"4647067";"2,81356548";"41,97544748"
"PERRUQUERIA";"PERRUQUERIA DETALL";"0585";"Avinguda de Sant Narcís";"6";"";"N";"";"";"N";"";"BS";"2";"5541";"484561";"4647500";"2,81363860";"41,97934750"
"BOTIGA DE TOTA CLASSE D'ARTICLES";"QIUTAO";"0585";"Avinguda de Sant Narcís";"57";"";"N";"";"";"N";"";"BS";"";"4652";"484549";"4647119";"2,81350377";"41,97591573"
"BOTIGA D'INFORMÀTICA";"INFORMÀTICA PC COSTE";"0585";"Avinguda de Sant Narcís";"36";"";"N";"";"";"N";"";"BS";"";"5496";"484536";"4647244";"2,81334357";"41,97704131"
"ASSESSORAMENT FISCAL LABORAL I COMPTABLE";"ASSESSORIA AVUI SL";"0585";"Avinguda de Sant Narcís";"34";"";"N";"";"";"N";"";"BS";"2";"5502";"484540";"4647264";"2,81339132";"41,97722152"
" ";"EIS";"0585";"Avinguda de Sant Narcís";"32";"";"N";"";"";"N";"";"EN";"1";"5501";"484546";"4647288";"2,81346312";"41,97743780"
"FARMÀCIA ORTOPÈDIA";"FARMÀCIA QUINTANA FRIGOLA";"0585";"Avinguda de Sant Narcís";"32";"";"N";"";"";"N";"";"BS";"";"5501";"484546";"4647288";"2,81346312";"41,97743780"
"OFICINES INMOBILIARIA";"LORMA S  A  ";"0585";"Avinguda de Sant Narcís";"30";"";"N";"";"";"N";"";"EN";"2";"5501";"484546";"4647288";"2,81346312";"41,97743780"
"OFICINA DE SERVEIS INFORMÀTICS";"EUTI SOFTWARE";"0585";"Avinguda de Sant Narcís";"30";"";"N";"";"";"N";"";"EN";"1";"5501";"484546";"4647288";"2,81346312";"41,97743780"
"ACADÈMIA D'IDIOMES";"EIS";"0585";"Avinguda de Sant Narcís";"30";"";"N";"";"";"N";"";"BS";"2";"5501";"484546";"4647288";"2,81346312";"41,97743780"
"FLECA SENSE OBRADOR";"FORN DE PA ALIU";"0585";"Avinguda de Sant Narcís";"28";"B";"N";"";"";"N";"";"BS";"2";"5500";"484547";"4647317";"2,81347442";"41,97769901"
"DESPATX PROFESSIONAL D'ECONOMISTA";"ECONOMIA I GESTIÓ";"0585";"Avinguda de Sant Narcís";"28";"";"N";"";"";"N";"";"EN";"3";"5517";"484560";"4647359";"2,81363024";"41,97807755"
"GELATERIA-IOGURTERIA";"LES DELÍCIES";"0585";"Avinguda de Sant Narcís";"28";"";"N";"";"";"N";"";"BS";"4";"5517";"484560";"4647359";"2,81363024";"41,97807755"
"COMERÇ AL DETALL DE FRUITES I VERDURES";"FRUITERIA HONG";"0585";"Avinguda de Sant Narcís";"28";"";"N";"";"";"N";"";"BS";"3";"5517";"484560";"4647359";"2,81363024";"41,97807755"
"BOTIGA D'ACCESSORIS PER A ELECTRODOMÈSTICS";"";"0585";"Avinguda de Sant Narcís";"26";"";"N";"";"";"N";"";"BS";"";"5517";"484560";"4647359";"2,81363024";"41,97807755"
"OFICINES";"FUNDACIÓ TUTELAR DE LES COMARQUES GIRONINES";"0585";"Avinguda de Sant Narcís";"24";"";"N";"";"";"N";"";"BS";"";"5518";"484567";"4647385";"2,81371405";"41,97831186"
"INSERCIÓ LABORAL i SERVEI PRE LABORAL MALALTS MENTALS";"FUNDACIÓ PRIVADA DRISSA";"0585";"Avinguda de Sant Narcís";"22";"";"N";"";"";"N";"";"BS";"1";"5519";"484571";"4647399";"2,81376196";"41,97843803"
"BAR SENSE ELEMENTS DE COCCIÓ";"CAFETERIA LA HORA";"0585";"Avinguda de Sant Narcís";"20";"";"N";"";"";"N";"";"BS";"2";"5520";"484576";"4647416";"2,81382187";"41,97859124"
"CENTRE DE CULTE";"";"0585";"Avinguda de Sant Narcís";"20";"";"N";"";"";"N";"";"BS";"1";"5520";"484576";"4647416";"2,81382187";"41,97859124"
"BAR";"ELS FOGONS";"0585";"Avinguda de Sant Narcís";"18";"";"N";"";"";"N";"";"BS";"7";"5520";"484576";"4647416";"2,81382187";"41,97859124"
"OFICINES DE VENDA I LLOGUER DE PISOS";"   ";"0585";"Avinguda de Sant Narcís";"16";"";"N";"";"";"N";"";"EN";"2";"5521";"484580";"4647447";"2,81386934";"41,97887052"
"HABITATGE D'ÚS TURÍSTIC";"";"0585";"Avinguda de Sant Narcís";"16";"";"N";"";"";"N";"";"AT";"4";"5521";"484580";"4647447";"2,81386934";"41,97887052"
"COMERÇ AL DETALL D'ARTICLES DE FERRETERIA";"RIGAU , GERMANS JUST SERVEIS DE GIRONA";"0585";"Avinguda de Sant Narcís";"144";"";"N";"";"";"N";"";"BS";"";"4989";"484237";"4646152";"2,80976381";"41,96720011"
"TALLER PROTÈSIC DENTAL";"GIROLAB";"0585";"Avinguda de Sant Narcís";"14";"";"N";"";"";"N";"";"EN";"A";"5521";"484580";"4647447";"2,81386934";"41,97887052"
"OFICINA D'INFORMACIÓ";"TAULA INDEPENDISTA DE GIRONA";"0585";"Avinguda de Sant Narcís";"14";"";"N";"";"";"N";"";"BS";"3";"5521";"484580";"4647447";"2,81386934";"41,97887052"
"REPARACIO APARELLS RADIO TELEFONIA I TV";"ELECTRÒNICA COMAS";"0585";"Avinguda de Sant Narcís";"124";"";"N";"";"";"N";"";"BS";"2";"4961";"484286";"4646242";"2,81035276";"41,96801169"
"CENTRE DE RECONEIXEMENT I ASSESSORAMENT LABORAL";"";"0585";"Avinguda de Sant Narcís";"124";"";"N";"";"";"N";"";"BS";"";"4961";"484286";"4646242";"2,81035276";"41,96801169"
" ";"";"0585";"Avinguda de Sant Narcís";"124";"";"N";"";"";"N";"";"2";"2";"4961";"484286";"4646242";"2,81035276";"41,96801169"
"GIMNÀS I VENDA DE COMPLEMENTS";"BODY ART";"0585";"Avinguda de Sant Narcís";"122";"A";"N";"";"";"N";"";"BS";"";"4960";"484292";"4646255";"2,81042483";"41,96812889"
"TALLER MECÀNIC DE REPARACIÓ DE VEHICLES";"TECNI RODA";"0585";"Avinguda de Sant Narcís";"122";"";"N";"";"";"N";"";"";"";"4959";"484295";"4646266";"2,81046074";"41,96822803"
"SERVEI DE PERRUQUERIA";"JOICE PERRUQUERS";"0585";"Avinguda de Sant Narcís";"119";"";"N";"";"";"N";"";"EN";"3";"4880";"484354";"4646308";"2,81117167";"41,96860748"
"BAR SENSE ELEMENTS DE COCCIÓ";"EL MOLINET DE CAFE";"0585";"Avinguda de Sant Narcís";"119";"";"N";"";"";"N";"";"BS";"1";"4880";"484354";"4646308";"2,81117167";"41,96860748"
"BAR";"SANTA  ANNA";"0585";"Avinguda de Sant Narcís";"117";"";"N";"";"";"N";"";"BS";"";"4880";"484354";"4646308";"2,81117167";"41,96860748"
"TALLER DE COSTURA";"";"0585";"Avinguda de Sant Narcís";"115";"";"N";"";"";"N";"";"BS";"2";"4880";"484354";"4646308";"2,81117167";"41,96860748"
"OFICINA BANCÀRIA";"TARGOBANK";"0585";"Avinguda de Sant Narcís";"113";"A";"N";"";"";"N";"";"BS";"2";"5030";"484370";"4646384";"2,81136275";"41,96929231"
"MAGATZEM ROBA ESPORTIVA";"DIAGNÒSTIC ESPORT";"0585";"Avinguda de Sant Narcís";"113";"A";"N";"";"";"N";"";"BS";"1";"5030";"484370";"4646384";"2,81136275";"41,96929231"
"SERVEI DE PERRUQUERIA I BRONZEJAT ARTIFICIAL";"MARC PERRUQUERS";"0585";"Avinguda de Sant Narcís";"113";"";"N";"";"";"N";"";"BS";"2";"9018";"484376";"4646402";"2,81143469";"41,96945454"
"OFICINA EMPRESA SERVEIS ENERGÈTICS I MANTENIMENT INSTAL·LACIONS";"DALKIA CATALUNYA, SA";"0585";"Avinguda de Sant Narcís";"113";"";"N";"";"";"N";"";"BS";"1";"9018";"484376";"4646402";"2,81143469";"41,96945454"
"APARCAMENT DE VEHICLES";"";"0585";"Avinguda de Sant Narcís";"112";"";"N";"";"";"N";"";"";"";"4885";"484315";"4646333";"2,81070032";"41,96883187"
"FARMÀCIA";"FARMÀCIA ANNA FINA";"0585";"Avinguda de Sant Narcís";"111";"";"N";"";"";"N";"";"BS";"1";"9269";"484383";"4646424";"2,81151858";"41,96965283"
"OFICINES ADMINISTRATIVES";"inem";"0585";"Avinguda de Sant Narcís";"109";"";"N";"";"";"N";"";"";"";"11423";"484403";"4646476";"2,81175858";"41,97012157"
"BAR RESTAURANT (CAT. 3)";"BAR 106";"0585";"Avinguda de Sant Narcís";"106";"";"N";"";"";"N";"";"BS";"";"5317";"484349";"4646420";"2,81110835";"41,96961613"
"PERRUQUERIA";"NOVA IMATGE";"0585";"Avinguda de Sant Narcís";"104";"";"N";"";"";"N";"";"BS";"";"5317";"484349";"4646420";"2,81110835";"41,96961613"
"MUNTATGE DE VIDRES D'AUTOMÒBILS";"CARGLASS";"0585";"Avinguda de Sant Narcís";"103";"";"N";"";"";"N";"";"";"";"5275";"484434";"4646553";"2,81213069";"41,97081570"
"PARC INFANTIL";"FLOTILANDIA";"0585";"Avinguda de Sant Narcís";"101";"";"N";"";"";"N";"";"";"";"5274";"484446";"4646569";"2,81227509";"41,97096004"
"BAR RESTAURANT (CAT. 3)";"VITRALL";"0585";"Avinguda de Sant Narcís";"100";"";"N";"";"";"N";"";"BS";"";"5317";"484349";"4646420";"2,81110835";"41,96961613"
"HABITATGE D'ÚS TURÍSTIC";"";"0585";"Avinguda de Sant Narcís";"1";"";"N";"";"";"N";"";"2";"2";"4287";"484563";"4647550";"2,81366143";"41,97979787"
"COMERÇ AL MAJOR DE MATERIAL DE FONTANERIA";"COMERCIAL VALEROS";"0583";"Carrer de Sant Miquel";"8";"";"N";"";"";"N";"";"BS";"2";"2539";"484640";"4646277";"2,81462414";"41,96833390"
"APARCAMENT DE VEHICLES";"";"0583";"Carrer de Sant Miquel";"35";"";"N";"";"";"N";"";"ST";"";"11227";"484832";"4646268";"2,81694156";"41,96825656"
"APARCAMENT DE VEHICLES";"";"0583";"Carrer de Sant Miquel";"25";"";"N";"29";"";"N";"";"";"";"12718";"484758";"4646289";"2,81604793";"41,96844427"
"CENTRE DE LOGOPÈDIA I PSICOLOGIA";"MIREIA ARIMANY";"0583";"Carrer de Sant Miquel";"22";"";"N";"";"";"N";"";"BS";"4";"11455";"484724";"4646253";"2,81563853";"41,96811937"
"LLAR D'INFANTS";"L'ARC DE SANT MARTÍ";"0583";"Carrer de Sant Miquel";"20";"";"N";"";"";"N";"";"BS";"1";"2451";"484709";"4646261";"2,81545729";"41,96819113"
"CENTRE DE MOBILITAT INCLUSIU";"ESPAI MIRA";"0583";"Carrer de Sant Miquel";"15";"";"N";"";"";"N";"";"BS";"";"2530";"484671";"4646319";"2,81499717";"41,96871278"
" ";"";"0583";"Carrer de Sant Miquel";"12";"";"N";"";"";"N";"";"";"";"2540";"484656";"4646281";"2,81481713";"41,96837024"
"SERVEI DE PERRUQUERIA DE SRES.";"Perruqueria Montse";"0582";"Carrer de Sant Medir";"87";"";"N";"";"";"N";"";"BS";"1";"8166";"484114";"4649335";"2,80819337";"41,99586580"
"OFICINA D'ASSESSORAMENT I GESTIÓ D'EMPRESES";"";"0582";"Carrer de Sant Medir";"75";"";"N";"";"";"N";"";"BS";"1";"8169";"484184";"4649305";"2,80903935";"41,99559701"
"TALLER DE REPARACIÓ I MANTENIMENT DE VEHICLES I ELECTRICITAT";"ELECTROMECÀNICA TAIALÀ";"0582";"Carrer de Sant Medir";"61";"";"N";"63";"";"N";"";"BS";"2";"8172";"484246";"4649284";"2,80978849";"41,99540911"
"TALLER I BOTIGA DE MOTOCICLETES";"MARTIN RACING";"0582";"Carrer de Sant Medir";"59";"";"N";"";"";"N";"";"BS";"";"8172";"484246";"4649284";"2,80978849";"41,99540911"
" ";"";"0582";"Carrer de Sant Medir";"51";"";"N";"";"";"N";"";"BS";"1";"8174";"484279";"4649265";"2,81018744";"41,99523864"
"SERVEI OCUPACIONAL I RESIDENCIAL DE PERSONES AMB DISCAPACITAT";"FUNDACIÓ ASTRES";"0582";"Carrer de Sant Medir";"30";"";"N";"";"";"N";"";"";"";"10518";"484136";"4649437";"2,80845624";"41,99678491"
"HABITATGE D'ÚS TURÍSTIC";"";"0581";"Pujada de Sant Martí";"8";"";"N";"";"";"N";"";"BS";"2";"5860";"485630";"4648043";"2,82652898";"41,98425834"
"HABITATGE D'ÚS TURÍSTIC";"SOMS GRANADOS";"0581";"Pujada de Sant Martí";"8";"";"N";"";"";"N";"";"2";"1";"5860";"485630";"4648043";"2,82652898";"41,98425834"
"HABITATGE D'ÚS TURÍSTIC";"GIROROOMS";"0581";"Pujada de Sant Martí";"8";"";"N";"";"";"N";"";"1";"1";"5860";"485630";"4648043";"2,82652898";"41,98425834"
" ";"";"0581";"Pujada de Sant Martí";"5";"";"N";"";"";"N";"";"";"";"5865";"485619";"4648068";"2,82639558";"41,98448330"
" ";"";"0581";"Pujada de Sant Martí";"4";"";"N";"";"";"N";"";"";"";"5858";"485588";"4648038";"2,82602209";"41,98421254"
" ";"";"0581";"Pujada de Sant Martí";"3";"";"N";"";"";"N";"";"";"";"5866";"485583";"4648066";"2,82596104";"41,98446463"
" ";"";"0579";"Plaça de Sant Josep";"5";"";"N";"";"";"N";"";"";"";"15";"485575";"4647956";"2,82586717";"41,98347375"
"HABITATGE D'ÚS TURÍSTIC";"";"0579";"Plaça de Sant Josep";"4";"";"N";"";"";"N";"";"2";"2";"16";"485585";"4647988";"2,82598710";"41,98376215"
"HABITATGE D'ÚS TURÍSTIC";"";"0578";"Carrer de Sant Josep";"9";"";"N";"";"";"N";"";"1";"";"50";"485588";"4647880";"2,82602596";"41,98278949"
"HABITATGE D'ÚS TURÍSTIC";"";"0578";"Carrer de Sant Josep";"4";"";"N";"";"";"N";"";"3";"";"45";"485576";"4647889";"2,82588089";"41,98287033"
"DESPATX D'ARQUITECTURA";"BLAZQUEZ-GUANTER ARQUITECTES";"0578";"Carrer de Sant Josep";"3";"";"N";"";"";"N";"";"1";"";"14";"485590";"4647920";"2,82604913";"41,98314979"
"APARCAMENT DE VEHICLES";"PÀRQUING PL   PALLOL";"0578";"Carrer de Sant Josep";"2";"B";"N";"";"";"N";"";"";"";"11985";"485556";"4647915";"2,82563882";"41,98310413"
"HABITATGE D'ÚS TURÍSTIC";"CASA PALLOL";"0578";"Carrer de Sant Josep";"11";"";"N";"";"";"N";"";"";"";"56";"485590";"4647876";"2,82605020";"41,98275350"
"COMERÇ AL DETALL DE PRODUCTES HIGIÈNICS I ERÒTICS";"LA CONDONERIA";"0576";"Carrer de Sant Joan Baptista de La Salle";"9";"";"N";"";"";"N";"";"BS";"2";"1408";"485249";"4647241";"2,82194979";"41,97702796"
"BIJUTERIA, ARTESANIA I COMPLEMENTS";"LA PERCHA DE GIRONA";"0576";"Carrer de Sant Joan Baptista de La Salle";"9";"";"N";"";"";"N";"";"BS";"1";"1408";"485249";"4647241";"2,82194979";"41,97702796"
"EMPRESA DE MISSATGERIA";"GIRONA MISSATGERS";"0576";"Carrer de Sant Joan Baptista de La Salle";"8";"";"N";"";"";"N";"";"BS";"2";"1273";"485286";"4647265";"2,82239579";"41,97724481"
"ACADÈMIA D'IDIOMES";"MAXWELL ACADEMY";"0576";"Carrer de Sant Joan Baptista de La Salle";"6";"";"N";"";"";"N";"";"EN";"1";"1272";"485299";"4647262";"2,82255278";"41,97721803"
"BOTIGA D'APARELLS ELÈCTRICS";"MAT GIRODIS";"0576";"Carrer de Sant Joan Baptista de La Salle";"6";"";"N";"";"";"N";"";"BS";"1";"1272";"485299";"4647262";"2,82255278";"41,97721803"
"OFICINA D'ASSEGURANCES";"AGÈNCIA BOADA ORDIS";"0576";"Carrer de Sant Joan Baptista de La Salle";"42";"";"S";"";"";"N";"";"BS";"";"1373";"484914";"4647371";"2,81790289";"41,97819248"
"TALLER DE REPARACIÓ DE PARABRISES";"LÀMINA ZERO";"0576";"Carrer de Sant Joan Baptista de La Salle";"40";"";"N";"";"";"N";"";"BS";"2";"1372";"484928";"4647368";"2,81807196";"41,97816573"
"PERRUQUERIA I CENTRE D'ESTÈTICA I MASSATGES";"OU YI";"0576";"Carrer de Sant Joan Baptista de La Salle";"40";"";"N";"";"";"N";"";"BS";"1";"1372";"484928";"4647368";"2,81807196";"41,97816573"
"AGÈNCIA IMMOBILIÀRIA";"FINQUES TER";"0576";"Carrer de Sant Joan Baptista de La Salle";"4";"";"N";"";"";"N";"";"BS";"3";"1271";"485320";"4647256";"2,82280641";"41,97716438"
"VENDA AMB MÀQUINES EXPENEDORES AUTOMÀTIQUES";"PICA PICA";"0576";"Carrer de Sant Joan Baptista de La Salle";"4";"";"N";"";"";"N";"";"BS";"2";"1271";"485320";"4647256";"2,82280641";"41,97716438"
"COMERÇ AL DETALL DE TOTA CLASSE D'ARTICLES";"MICKEY MONTSE";"0576";"Carrer de Sant Joan Baptista de La Salle";"4";"";"N";"";"";"N";"";"BS";"1";"1271";"485320";"4647256";"2,82280641";"41,97716438"
"COMERÇ AL DETALL DE JOGUINES I REVISTES";"GAMES WORKSHOP, SL";"0576";"Carrer de Sant Joan Baptista de La Salle";"39";"";"N";"";"";"N";"";"BS";"";"12102";"484973";"4647312";"2,81861656";"41,97766222"
"COMERÇ AL DETALL DE PRODUCTES ALIMENTARIS";"HONGLAY";"0576";"Carrer de Sant Joan Baptista de La Salle";"38";"";"N";"";"";"N";"";"BS";"2";"1371";"484941";"4647368";"2,81822887";"41,97816598"
"OFICINA I MAGATZEM D'EMPRESA D'INSTAL·LACIONS";"SUC   TERRIS-TURA SL";"0576";"Carrer de Sant Joan Baptista de La Salle";"38";"";"N";"";"";"N";"";"BS";"1";"1371";"484941";"4647368";"2,81822887";"41,97816598"
"VENDA DE COMPLEMENTS ESPORTIUS";"POWERGYM SHOP";"0576";"Carrer de Sant Joan Baptista de La Salle";"37";"";"N";"";"";"N";"";"BS";"1";"1393";"484979";"4647305";"2,81868916";"41,97759928"
"SERVEIS TÈCNICS D'ENGINYERIA";"ACCIONA INGENIERÍA, S  A  ";"0576";"Carrer de Sant Joan Baptista de La Salle";"35";"";"N";"";"";"N";"";"EN";"";"1394";"484987";"4647299";"2,81878588";"41,97754540"
" ";"";"0576";"Carrer de Sant Joan Baptista de La Salle";"34";"";"N";"";"";"N";"";"ST";"";"1369";"484965";"4647360";"2,81851877";"41,97809438"
"BOTIGA DE MATALASSOS I MOBILIARI INFANTIL";"INMYBED";"0576";"Carrer de Sant Joan Baptista de La Salle";"33";"";"N";"";"";"N";"";"BS";"";"1395";"485001";"4647310";"2,81895459";"41,97764474"
"FUSTERIA";"FUSTERIA SASTRE";"0576";"Carrer de Sant Joan Baptista de La Salle";"32";"";"N";"";"";"N";"";"BS";"3";"1368";"484978";"4647353";"2,81867587";"41,97803159"
"PERRUQUERIA";"RIS O LLIS";"0576";"Carrer de Sant Joan Baptista de La Salle";"32";"";"N";"";"";"N";"";"BS";"2";"1368";"484978";"4647353";"2,81867587";"41,97803159"
"BAR RESTAURANT (CAT. 1) SENSE ELEMENTS DE COCCIÓ";"ANGELUS MAR";"0576";"Carrer de Sant Joan Baptista de La Salle";"32";"";"N";"";"";"N";"";"BS";"1";"1368";"484978";"4647353";"2,81867587";"41,97803159"
"COMERÇ AL DETALL DE ROBA, CALÇAT I COMPLEMENTS";"WHITE ICE!";"0576";"Carrer de Sant Joan Baptista de La Salle";"31";"";"N";"";"";"N";"";"BS";"";"1396";"485009";"4647306";"2,81905125";"41,97760886"
" ";"";"0576";"Carrer de Sant Joan Baptista de La Salle";"30";"";"N";"";"";"N";"";"EN";"1";"1357";"485014";"4647340";"2,81911074";"41,97791518"
"CENTRE DE BRONZEJAT";"SOL SOL SC";"0576";"Carrer de Sant Joan Baptista de La Salle";"30";"";"N";"";"";"N";"";"BS";"1";"1357";"485014";"4647340";"2,81911074";"41,97791518"
"VENDA I REPARACIÓ DE TELÈFONS MÒBILS I TABLETS";"MOOBY";"0576";"Carrer de Sant Joan Baptista de La Salle";"3";"";"N";"";"";"N";"";"BS";"2";"1486";"485302";"4647227";"2,82258986";"41,97690286"
"ACADÈMIA D'IDIOMES";"MAXWELL ACADEMY";"0576";"Carrer de Sant Joan Baptista de La Salle";"3";"";"N";"";"";"N";"";"BS";"1";"1486";"485302";"4647227";"2,82258986";"41,97690286"
"OFICINA DE SERVEIS DE MARKETING I COMUNICACIÓ";"MERITXELL COSTA MÀRQUETING I COMUNICACIÓ";"0576";"Carrer de Sant Joan Baptista de La Salle";"29";"";"N";"";"";"N";"";"EN";"1";"1397";"485030";"4647305";"2,81930476";"41,97760026"
"BOTIGA DE TROFEUS I ALTRES";"";"0576";"Carrer de Sant Joan Baptista de La Salle";"29";"";"N";"";"";"N";"";"BS";"";"1397";"485030";"4647305";"2,81930476";"41,97760026"
"PERRUQUERIA I CENTRE D'ESTÈTICA";"SIX PERRUQUERS";"0576";"Carrer de Sant Joan Baptista de La Salle";"28";"";"N";"";"";"N";"";"EN";"2";"1356";"485030";"4647336";"2,81930397";"41,97787946"
" ";"";"0576";"Carrer de Sant Joan Baptista de La Salle";"28";"";"N";"";"";"N";"";"EN";"1";"1356";"485030";"4647336";"2,81930397";"41,97787946"
"BOTIGA DE ROBA I COMPLEMENTS";"5 SENTITS";"0576";"Carrer de Sant Joan Baptista de La Salle";"28";"";"N";"";"";"N";"";"BS";"1";"1356";"485030";"4647336";"2,81930397";"41,97787946"
" ";"";"0576";"Carrer de Sant Joan Baptista de La Salle";"28";"";"N";"";"";"N";"";"AT";"2";"1356";"485030";"4647336";"2,81930397";"41,97787946"
"CONSULTORI MÈDIC ESPECIALITZAT";"DRA   MERCÈ OLLER, ENDOCRINO";"0576";"Carrer de Sant Joan Baptista de La Salle";"28";"";"N";"";"";"N";"";"1";"2";"1356";"485030";"4647336";"2,81930397";"41,97787946"
"HABITATGE DÚS TURÍSTIC";"HABITATGE DÚS TURÍSTIC";"0576";"Carrer de Sant Joan Baptista de La Salle";"28";"";"N";"";"";"N";"";"1";"1";"1356";"485030";"4647336";"2,81930397";"41,97787946"
"HABITATGE D'ÚS TURÍSTIC";"";"0576";"Carrer de Sant Joan Baptista de La Salle";"27";"";"N";"";"";"N";"";"EN";"1";"1397";"485030";"4647305";"2,81930476";"41,97760026"
" ";"";"0576";"Carrer de Sant Joan Baptista de La Salle";"27";"";"N";"";"";"N";"";"BS";"3";"1397";"485030";"4647305";"2,81930476";"41,97760026"
"BOTIGA DE ROBA I COMPLEMENTS";"AUNPAS  CAT";"0576";"Carrer de Sant Joan Baptista de La Salle";"27";"";"N";"";"";"N";"";"BS";"2";"1397";"485030";"4647305";"2,81930476";"41,97760026"
" ";"";"0576";"Carrer de Sant Joan Baptista de La Salle";"27";"";"N";"";"";"N";"";"BS";"1";"1397";"485030";"4647305";"2,81930476";"41,97760026"
"BOTIGA D'ARTICLES TÈXTILS";"PROMISE";"0576";"Carrer de Sant Joan Baptista de La Salle";"24";"";"N";"26";"";"N";"";"BS";"";"11790";"485057";"4647330";"2,81963002";"41,97782593"
"PERFUMERIA";"SAN REMO";"0576";"Carrer de Sant Joan Baptista de La Salle";"23";"";"N";"";"";"N";"";"BS";"2";"2714";"485114";"4647281";"2,82031928";"41,97738569"
"CENTRE D'ESTÈTICA I BRONZEJAT";"SINERGIA";"0576";"Carrer de Sant Joan Baptista de La Salle";"23";"";"N";"";"";"N";"";"BS";"1";"2714";"485114";"4647281";"2,82031928";"41,97738569"
"ACADÈMIA DE CLASSES DE REFORÇ";"PAS A PAS CENTRE D'ESTUDIS";"0576";"Carrer de Sant Joan Baptista de La Salle";"22";"";"N";"";"";"N";"";"2";"1";"1318";"485134";"4647313";"2,82055988";"41,97767428"
"BOTIGA DE ROBA";"BENETTON";"0576";"Carrer de Sant Joan Baptista de La Salle";"21";"";"N";"";"";"N";"";"BS";"2";"2715";"485132";"4647272";"2,82053678";"41,97730497"
" ";"";"0576";"Carrer de Sant Joan Baptista de La Salle";"21";"";"N";"";"";"N";"";"3";"4";"2715";"485132";"4647272";"2,82053678";"41,97730497"
" ";"";"0576";"Carrer de Sant Joan Baptista de La Salle";"21";"";"N";"";"";"N";"";"3";"1";"2715";"485132";"4647272";"2,82053678";"41,97730497"
"HABITATGE D'ÚS TURÍSTIC";"IBON";"0576";"Carrer de Sant Joan Baptista de La Salle";"21";"";"N";"";"";"N";"";"1";"1";"2715";"485132";"4647272";"2,82053678";"41,97730497"
"BOTIGA DE TELEFONIA";"POPMOBILE";"0576";"Carrer de Sant Joan Baptista de La Salle";"20";"";"N";"";"";"N";"";"BS";"4";"1318";"485134";"4647313";"2,82055988";"41,97767428"
