"Descripcio";"Nom_comercial";"Codi_carrer";"Nom_carrer";"Numero_inf";"Lletra_inf";"Accessori_inf";"Numero_sup";"Lletra_sup";" Accessori_sup";"Escala";"Pis";"Porta";"Id_edifici";"utm_x_etrs89";" utm_y_etrs89";"lon";"lat"
"BOTIGA DE MODA I COMPLEMENTS";"FUCSIA";"0024";"Carrer d'Andreu Tuyet i Santamaria";"17";"-";"N";"";"-";"N";"-";"BS";"2";"1927";"485653";"4646739";"2,82683845";"41,97251407"
"COMERÇ AL DETALL DE RECANVIS PER A BICICLETES I REPARACIÓ";"INSTEBI";"0024";"Carrer d'Andreu Tuyet i Santamaria";"17";"-";"N";"";"-";"N";"-";"BS";"3";"1927";"485653";"4646739";"2,82683845";"41,97251407"
"VENDA DETALL DE FRUITES I VERDURES";"-";"0024";"Carrer d'Andreu Tuyet i Santamaria";"18";"-";"N";"";"-";"N";"-";"BS";"1";"1950";"485640";"4646707";"2,82668233";"41,97222562"
"PERRUQUERIA-ESTÈTICA-BRONZEJAT";"ESIMA";"0024";"Carrer d'Andreu Tuyet i Santamaria";"19";"-";"N";"";"-";"N";"-";"BS";"1";"1926";"485675";"4646740";"2,82710395";"41,97252348"
"ASSESSORIA FISCAL";"GESTIONS MONTILIVI";"0024";"Carrer d'Andreu Tuyet i Santamaria";"19";"-";"N";"";"-";"N";"-";"BS";"2";"1926";"485675";"4646740";"2,82710395";"41,97252348"
"BAR RESTAURANT (CAT. 3)";"EL DESIG";"0024";"Carrer d'Andreu Tuyet i Santamaria";"20";"-";"N";"";"-";"N";"-";"BS";"-";"1951";"485657";"4646706";"2,82688753";"41,97221692"
"BAR";"BAR TUYET 25";"0024";"Carrer d'Andreu Tuyet i Santamaria";"25";"-";"N";"";"-";"N";"-";"BS";"2";"1917";"485750";"4646750";"2,82800892";"41,97261491"
"AUTOSERVEI D'ALIMENTACIÓ";"ALIMENTACIÓ MONTILIVI";"0024";"Carrer d'Andreu Tuyet i Santamaria";"29";"-";"N";"";"-";"N";"-";"BS";"1";"1917";"485750";"4646750";"2,82800892";"41,97261491"
"BOTIGA D'ALIMENTACIÓ I BEGUDES";"-";"0024";"Carrer d'Andreu Tuyet i Santamaria";"31";"-";"N";"";"-";"N";"-";"BS";"5";"1917";"485750";"4646750";"2,82800892";"41,97261491"
"BAR";"GRANJA CAFETERIA JAFER";"0024";"Carrer d'Andreu Tuyet i Santamaria";"31";"-";"N";"";"-";"N";"-";"BS";"3";"1917";"485750";"4646750";"2,82800892";"41,97261491"
"CENTRE D'ENSENYAMENT INFANTIL I PRIMÀRIA (AMB SALA POLIVALENT I VESTIDORS)";"ESCOLA PERICOT";"0024";"Carrer d'Andreu Tuyet i Santamaria";"35";"-";"N";"";"-";"N";"-";"-";"-";"2805";"485890";"4646775";"2,82969805";"41,97284259"
"BAR";"CAPILLA";"0025";"Carrer de l'Aneto";"16";"-";"N";"";"-";"N";"-";"BS";"-";"7668";"483642";"4649298";"2,80249553";"41,99552289"
"BASAR";"-";"0026";"Plaça de l'Aneto";"1";"-";"N";"";"-";"N";"-";"BS";"-";"7588";"483695";"4649258";"2,80313656";"41,99516372"
"HABITATGE D'ÚS TURÍSTIC";"-";"0028";"Carrer d'Àngela Bivern i Puig";"8";"-";"N";"";"-";"N";"-";"-";"-";"6365";"485728";"4649392";"2,82767924";"41,99641008"
"BOTIGA DE ROBA I ACCESSORIS";"YERSE";"0029";"Carrer d'Anselm Clavé i Camps";"1";"-";"N";"";"-";"N";"-";"BS";"-";"3796";"485363";"4648157";"2,82330300";"41,98528018"
"EXPOSICIO TANCADA ELECTRODOMESTICS";"BOSCH";"0029";"Carrer d'Anselm Clavé i Camps";"1";"-";"N";"";"-";"N";"-";"BS";"1";"3796";"485363";"4648157";"2,82330300";"41,98528018"
"GELATERIA I VENDA DE TORRONS I DOLÇOS";"LA XIXONENCA";"0029";"Carrer d'Anselm Clavé i Camps";"3";"-";"N";"";"-";"N";"-";"BS";"-";"3795";"485349";"4648152";"2,82313412";"41,98523489"
"PERRUQUERIA";"-";"0029";"Carrer d'Anselm Clavé i Camps";"3";"-";"N";"";"-";"N";"-";"EN";"1";"3795";"485349";"4648152";"2,82313412";"41,98523489"
"REPARACIÓ DE CALÇAT";"-";"0029";"Carrer d'Anselm Clavé i Camps";"6";"-";"N";"";"-";"N";"-";"BS";"-";"3838";"485353";"4648171";"2,82318193";"41,98540609"
"EXPLOTACIÓ APARTAMENTS TURÍSTICS";"GIRONA RENTALS";"0029";"Carrer d'Anselm Clavé i Camps";"8";"-";"N";"";"-";"N";"-";"BS";"-";"3839";"485349";"4648170";"2,82313367";"41,98539701"
"BAR RESTAURANT (CAT. 3) I ELABORACIÓ I VENDA DE GELATS";"KERUNTA";"0029";"Carrer d'Anselm Clavé i Camps";"9";"-";"N";"";"-";"N";"-";"BS";"-";"3794";"485335";"4648148";"2,82296521";"41,98519860"
"COMERÇ AL DETALL DE PRODUCTES ECOSOSTENIBLES";"LA BIO DE GIRONA";"0029";"Carrer d'Anselm Clavé i Camps";"10";"-";"N";"";"-";"N";"-";"BS";"-";"3840";"485346";"4648169";"2,82309748";"41,98538794"
"HABITATGE D'ÚS TURÍSTIC";"-";"0029";"Carrer d'Anselm Clavé i Camps";"10";"-";"N";"";"-";"N";"-";"2";"-";"3840";"485346";"4648169";"2,82309748";"41,98538794"
"HABITATGE D'ÚS TURÍSTIC";"-";"0029";"Carrer d'Anselm Clavé i Camps";"10";"-";"N";"";"-";"N";"-";"3";"-";"3840";"485346";"4648169";"2,82309748";"41,98538794"
"JOIERIA PLATERIA";"JOIERIA RUBI";"0029";"Carrer d'Anselm Clavé i Camps";"12";"-";"N";"";"-";"N";"-";"BS";"-";"3841";"485342";"4648168";"2,82304921";"41,98537886"
"BIJUTERIA I COMPLEMENTS";"LLAFRANK COMPLEMENTS";"0029";"Carrer d'Anselm Clavé i Camps";"18";"-";"N";"";"-";"N";"-";"BS";"-";"3843";"485332";"4648165";"2,82292857";"41,98535166"
"BOTIGA D'ALIMENTACIÓ";"SUPER ALIMENT";"0029";"Carrer d'Anselm Clavé i Camps";"21";"-";"N";"";"-";"N";"-";"BS";"-";"3820";"485294";"4648132";"2,82247066";"41,98505373"
"BAR- RESTAURANT (CAT.1)";"ESCONXURO";"0029";"Carrer d'Anselm Clavé i Camps";"22";"-";"N";"";"-";"N";"-";"BS";"-";"3845";"485317";"4648163";"2,82274754";"41,98533336"
"HABITATGE D'ÚS TURÍSTIC";"-";"0029";"Carrer d'Anselm Clavé i Camps";"24";"-";"N";"";"-";"N";"-";"2";"-";"3846";"485314";"4648161";"2,82271137";"41,98531530"
"BAR";"SHABI KEBAB";"0029";"Carrer d'Anselm Clavé i Camps";"26";"-";"N";"";"-";"N";"-";"BS";"-";"3847";"485309";"4648158";"2,82265109";"41,98528818"
"EDIFICI D'OFICINES EN RÈGIM DE LLOGUER";"-";"0029";"Carrer d'Anselm Clavé i Camps";"30";"-";"-";"";"-";"-";"-";"-";"-";"3828";"485269";"4648148";"2,82216847";"41,98519737"
"OFICINA D'ORGANISME DE CONTROL AUTORITZAT EN SEGURETAT INDUSTRIAL";"APPLUS";"0029";"Carrer d'Anselm Clavé i Camps";"32";"-";"N";"";"-";"N";"-";"3";"-";"3828";"485269";"4648148";"2,82216847";"41,98519737"
"LLOGUER D'ESPAIS DE TREBALL I SERVEIS A LES EMPRESES";"COESPAI GIRONA";"0029";"Carrer d'Anselm Clavé i Camps";"32";"-";"N";"";"-";"N";"-";"3";"-";"3828";"485269";"4648148";"2,82216847";"41,98519737"
"BOTIGA TEMPORAL (CAMPANYA DE NADAL)";"ECOSOL";"0029";"Carrer d'Anselm Clavé i Camps";"32";"-";"N";"";"-";"N";"-";"BS";"-";"3828";"485269";"4648148";"2,82216847";"41,98519737"
"OFICINA INFORMÀTICA DE SUPORT A L'AGÈNCIA DE VIATGES";"SUNDIO GROUP";"0029";"Carrer d'Anselm Clavé i Camps";"32";"-";"N";"";"-";"N";"-";"2";"1";"3828";"485269";"4648148";"2,82216847";"41,98519737"
"OFICINA COMERCIAL";"SUNDIO GROUP";"0029";"Carrer d'Anselm Clavé i Camps";"32";"-";"N";"";"-";"N";"-";"4";"-";"3828";"485269";"4648148";"2,82216847";"41,98519737"
"OFICINA EXPLOTACIÓ ELECTRÒNICA DE TERCERS";"AUGURE";"0029";"Carrer d'Anselm Clavé i Camps";"32";"-";"N";"";"-";"N";"-";"1";"2";"3828";"485269";"4648148";"2,82216847";"41,98519737"
"SERVEI D'ALLOTJAMENT I ESMORZAR";"BED IN GIRONA";"0029";"Carrer d'Anselm Clavé i Camps";"36";"-";"N";"";"-";"N";"-";"EN";"-";"3831";"485240";"4648143";"2,82181851";"41,98515179"
"SERVEI D'ALLOTJAMENT I ESMORZAR";"BED IN GIRONA";"0029";"Carrer d'Anselm Clavé i Camps";"36";"-";"N";"";"-";"N";"-";"1";"-";"3831";"485240";"4648143";"2,82181851";"41,98515179"
"LLOGUER VESTUARI I ATREZZO PER TEATRE";"LACORBATA-OTAKU";"0030";"Carrer d'Antic Roca";"3";"-";"N";"";"-";"N";"-";"BS";"1";"1684";"485217";"4646905";"2,82157198";"41,97400112"
"BOTIGA ROBA DE DANSA";"NEUS DANSA GIRONA";"0030";"Carrer d'Antic Roca";"3";"-";"N";"";"-";"N";"-";"BS";"2";"1684";"485217";"4646905";"2,82157198";"41,97400112"
"CENTRE D'ESTÈTICA";"KIARA";"0030";"Carrer d'Antic Roca";"5";"-";"N";"";"-";"N";"-";"BS";"1";"1684";"485217";"4646905";"2,82157198";"41,97400112"
"ASSESSORIES VARIES A D'ALTRES LABORATORIS";"LABORATORIOS ELE2PHARMA";"0030";"Carrer d'Antic Roca";"5";"-";"N";"";"-";"N";"-";"BS";"3";"1684";"485217";"4646905";"2,82157198";"41,97400112"
"GESTORIA/ASSESSORIA";"AR ASSESSORS";"0030";"Carrer d'Antic Roca";"19";"-";"N";"";"-";"N";"-";"BS";"1";"1699";"485320";"4646881";"2,82281577";"41,97378689"
"ACADÈMIA D'IDIOMES";"-";"0030";"Carrer d'Antic Roca";"20";"-";"N";"";"-";"N";"-";"BS";"1";"1741";"485279";"4646860";"2,82232144";"41,97359698"
"HABITATGE D'ÚS TURÍSTIC";"-";"0030";"Carrer d'Antic Roca";"23";"-";"N";"";"-";"N";"-";"1";"1";"1697";"485350";"4646877";"2,82317796";"41,97375142"
" ";"-";"0030";"Carrer d'Antic Roca";"25";"-";"N";"";"-";"N";"-";"-";"-";"1714";"485389";"4646887";"2,82364843";"41,97384221"
" ";"-";"0030";"Carrer d'Antic Roca";"25";"-";"N";"";"-";"N";"-";"-";"-";"1714";"485389";"4646887";"2,82364843";"41,97384221"
" ";"-";"0030";"Carrer d'Antic Roca";"32";"-";"N";"";"-";"N";"-";"BS";"-";"1745";"485332";"4646856";"2,82296123";"41,97356194"
"OFICINES I AULES";"CARTANYÀ";"0030";"Carrer d'Antic Roca";"38";"-";"N";"";"-";"N";"-";"1";"-";"1724";"485398";"4646840";"2,82375822";"41,97341906"
"ESTACIÓ DE SERVEI I RENTAT DE VEHICLES";"PETREM";"0031";"Carretera Antiga d'Amer";"2";"-";"N";"";"-";"N";"-";"-";"-";"12767";"483045";"4648629";"2,79530678";"41,98948483"
"FABRICACIÓ DE CAFÈ, ENVASAT DE CAFÈ I ALTRES ESPECIALITATS EN CÀPSULES";"NESTLÉ";"0031";"Carretera Antiga d'Amer";"3";"-";"N";"";"-";"N";"-";"BS";"-";"8383";"482848";"4648434";"2,79293416";"41,98772427"
"APARCAMENT PRIVAT DE VEHICLES";"-";"0031";"Carretera Antiga d'Amer";"9";"-";"N";"";"-";"N";"-";"-";"-";"12774";"";"";"";""
"MAGATZEM DE MATERIALS PER A LA PROTECCIÓ PASSIVA CONTRA EL FOC";"IGNIFUGACIONS GENERALS";"0031";"Carretera Antiga d'Amer";"10";"-";"N";"";"-";"N";"-";"-";"-";"12123";"482896";"4648612";"2,79350845";"41,98932850"
"TALLER MECÀNIC DE REPARACIÓ D'AUTOMÒBILS";"TALLER MECÀNIC JORDI CARRERAS";"0031";"Carretera Antiga d'Amer";"12";"-";"N";"";"-";"N";"-";"BS";"-";"12123";"482896";"4648612";"2,79350845";"41,98932850"
"GENERACIÓ ENERGIA SOLAR FOTOVOLTAICA A LA XARXA";"-";"0031";"Carretera Antiga d'Amer";"12";"-";"N";"";"-";"N";"-";"BS";"-";"12158";"482881";"4648608";"2,79332748";"41,98929214"
"OFICINES D'ÚS ADMINISTRATIU";"-";"0031";"Carretera Antiga d'Amer";"12";"-";"N";"";"-";"N";"-";"2";"-";"12123";"482896";"4648612";"2,79350845";"41,98932850"
"OFICINA DE SUPORT DIGITAL PER ESTACIONS D'ESQUÍ";"SKITUDE";"0031";"Carretera Antiga d'Amer";"12";"-";"-";"";"-";"-";"-";"-";"2";"12123";"482896";"4648612";"2,79350845";"41,98932850"
"APARCAMENT DE CARAVANES";"OMAR CAMPER";"0031";"Carretera Antiga d'Amer";"18";"-";"N";"20";"-";"N";"-";"-";"-";"12771";"";"";"";""
"TALLER DE CONFECCIÓ DE PECES DE VESTIR";"-";"0031";"Carretera Antiga d'Amer";"32";"-";"N";"34";"-";"N";"-";"-";"-";"11039";"482628";"4648506";"2,79027612";"41,98836793"
"ESTABLIMENT PÚBLIC AMB RESERVATS ANNEXOS";"LA LLUNA";"0031";"Carretera Antiga d'Amer";"46";"-";"N";"52";"-";"N";"-";"BS";"1";"8388";"482514";"4648460";"2,78890123";"41,98795110"
"VDA.MAJOR MATERIAL ELECTRIC I SOLDADURA";"COMERCIAL BRUSI TERRADES";"0031";"Carretera Antiga d'Amer";"54";"-";"N";"";"-";"N";"-";"-";"-";"11147";"482485";"4648458";"2,78855119";"41,98793244"
"RESTAURANT";"LA MASIA DEL CABRIT";"0031";"Carretera Antiga d'Amer";"58";"-";"N";"";"-";"N";"-";"-";"-";"8390";"482436";"4648433";"2,78796039";"41,98770619"
" ";"-";"0031";"Carretera Antiga d'Amer";"60";"-";"N";"62";"-";"N";"-";"-";"-";"8391";"482381";"4648445";"2,78729605";"41,98781304"
" ";"-";"0031";"Carretera Antiga d'Amer";"60";"-";"N";"62";"-";"N";"-";"-";"-";"8391";"482381";"4648445";"2,78729605";"41,98781304"
" ";"-";"0031";"Carretera Antiga d'Amer";"60";"-";"N";"62";"-";"N";"-";"-";"-";"8391";"482381";"4648445";"2,78729605";"41,98781304"
"TALLER DE REPARACIÓ, LLOGUER I VENDA DE MAQUINÀRIA PER A LA CONSTRUCCIÓ";"CM93";"0031";"Carretera Antiga d'Amer";"68";"-";"N";"";"-";"N";"-";"-";"-";"11295";"482320";"4648408";"2,78656075";"41,98747843"
"EXPOSICIÓ I VENDA DE VEHICLES";"AUTO RIN LUCK";"0033";"Carrer d'Aragó";"1";"-";"N";"3";"-";"N";"-";"-";"-";"3629";"484040";"4644481";"2,80743164";"41,95214598"
"BAR-RESTAURANT";"LA PUJADA";"0033";"Carrer d'Aragó";"16";"-";"N";"";"-";"N";"-";"-";"-";"3597";"484082";"4644367";"2,80794148";"41,95112007"
"MAGATZEM DE PRODUCTES I MATERIALS FITOSANITARIS";"AGROQUÍMICS";"0033";"Carrer d'Aragó";"36";"-";"N";"";"-";"N";"-";"-";"-";"10200";"484438";"4644346";"2,81223733";"41,95093803"
"BAR-RESTAURANT";"";"0033";"Carrer d'Aragó";"58";"-";"N";"";"-";"N";"-";"-";"1";"3559";"484696";"4644456";"2,81534734";"41,95193382"
" ";"-";"0033";"Carrer d'Aragó";"58";"-";"N";"";"-";"N";"-";"-";"1";"3559";"484696";"4644456";"2,81534734";"41,95193382"
"HABITATGE D'ÚS TURÍSTIC";"-";"0035";"Carrer de l'Arc";"1";"-";"N";"";"-";"N";"-";"2";"2";"11046";"485502";"4647988";"2,82498516";"41,98376063"
"COMERÇ AL DETALL D'ARTICLES DE BIJUTERIA";"BIJOU BRIGITTE";"0036";"Carrer de l'Argenteria";"1";"-";"N";"";"-";"N";"-";"BS";"1";"5838";"485448";"4648082";"2,82433096";"41,98460626"
"BOTIGA DE TE";"TEA SHOP";"0036";"Carrer de l'Argenteria";"1";"-";"N";"";"-";"N";"-";"BS";"2";"5838";"485448";"4648082";"2,82433096";"41,98460626"
"VENDA I ELABORACIÓ DE IOGURTS I PRODUCTES LÀCTICS";"LLAGURT";"0036";"Carrer de l'Argenteria";"3";"-";"N";"";"-";"N";"-";"BS";"-";"5839";"485447";"4648088";"2,82431874";"41,98466028"
"COMERÇ AL DETALL DE ROBA I COMPLEMENTS";"CATIMINI";"0036";"Carrer de l'Argenteria";"5";"-";"N";"";"-";"N";"-";"BS";"2";"5840";"485449";"4648095";"2,82434271";"41,98472336"
"COMERÇ AL DETALL D'ARTICLES DE REGAL I SOUVENIRS";"RIU D'ARGENT";"0036";"Carrer de l'Argenteria";"5";"-";"N";"";"-";"N";"-";"BS";"1";"5840";"485449";"4648095";"2,82434271";"41,98472336"
"COMERÇ AL DETALL DE ROBA I COMPLEMENTS";"MACSON";"0036";"Carrer de l'Argenteria";"6";"-";"N";"";"-";"N";"-";"BS";"-";"5817";"485469";"4648088";"2,82458432";"41,98466068"
"BOTIGA DE ROBA I COMPLEMENTS";"GUITARE";"0036";"Carrer de l'Argenteria";"7";"-";"N";"";"-";"N";"-";"BS";"-";"5841";"485452";"4648102";"2,82437876";"41,98478646"
"VENDA AL DETALL DE GELATS I TORRONS";"TORRONS CANDELA";"0036";"Carrer de l'Argenteria";"8";"-";"N";"";"-";"N";"-";"BS";"-";"5817";"485469";"4648088";"2,82458432";"41,98466068"
"BOTIGA DE ROBA";"PURIFICACION GARCIA";"0036";"Carrer de l'Argenteria";"9";"-";"N";"";"-";"N";"-";"BS";"-";"5842";"485455";"4648109";"2,82441480";"41,98484957"
"VENDA D'ARTICLES DE REGAL, PELL, BIJUTERIA";"S-UNIT";"0036";"Carrer de l'Argenteria";"10";"-";"N";"";"-";"N";"-";"BS";"1";"5819";"485471";"4648097";"2,82460824";"41,98474178"
"VENDA DE SABONS";"LA MAISON DU SAVON DE MARSEILLE";"0036";"Carrer de l'Argenteria";"10";"-";"N";"";"-";"N";"-";"BS";"2";"5819";"485471";"4648097";"2,82460824";"41,98474178"
"HABITATGE D'ÚS TURÍSTIC";"GIROROOMS";"0036";"Carrer de l'Argenteria";"10";"-";"N";"";"-";"N";"-";"PR";"1";"5819";"485471";"4648097";"2,82460824";"41,98474178"
"COMERÇ AL DETALL D'OBJECTES DE PLATA I BIJUTERIA";"PLATAMUNDI";"0036";"Carrer de l'Argenteria";"11";"-";"N";"";"-";"N";"-";"BS";"-";"5843";"485461";"4648115";"2,82448708";"41,98490372"
"COMERÇ AL DETALL DE SABATES I COMPLEMENTS";"RAGAZZA";"0036";"Carrer de l'Argenteria";"12";"-";"N";"";"-";"N";"-";"BS";"-";"5820";"485473";"4648102";"2,82463226";"41,98478685"
"VENDA I REPARACIÓ DE MÒBILS";"MOBI CEL";"0036";"Carrer de l'Argenteria";"13";"-";"N";"";"-";"N";"-";"BS";"2";"5844";"485459";"4648122";"2,82446276";"41,98496673"
"COSMÈTICA";"FLORMAR";"0036";"Carrer de l'Argenteria";"13";"-";"N";"";"-";"N";"-";"BS";"3";"5844";"485459";"4648122";"2,82446276";"41,98496673"
"BOTIGA DE ROBA I BIJUTERIA";"AMBAR BIJUTERIA";"0036";"Carrer de l'Argenteria";"13";"-";"N";"";"-";"N";"-";"BS";"1";"5844";"485459";"4648122";"2,82446276";"41,98496673"
"VENDA DE ROBA, COMPLEMENTS I DECORACIÓ";"FORTINO TAPIA";"0036";"Carrer de l'Argenteria";"14";"-";"N";"";"-";"N";"-";"BS";"-";"5821";"485485";"4648103";"2,82477710";"41,98479608"
"COMERÇ AL DETALL D'ARTICLES PER A LA LLAR";"GALA";"0036";"Carrer de l'Argenteria";"15";"-";"N";"";"-";"N";"-";"BS";"-";"5845";"485461";"4648130";"2,82448671";"41,98503882"
"BOTIGA DE ROBA I COMPLEMENTS";"MASSIMO DUTTI";"0036";"Carrer de l'Argenteria";"16";"-";"N";"";"-";"N";"-";"BS";"-";"5822";"485478";"4648113";"2,82469235";"41,98488602"
"BOTIGA DE ROBA I COMPLEMENTS";"ELENA MIRÓ";"0036";"Carrer de l'Argenteria";"17";"-";"N";"";"-";"N";"-";"BS";"-";"5846";"485464";"4648134";"2,82452283";"41,98507490"
"LLIBRERIA";"LLIBRERIA GELI";"0036";"Carrer de l'Argenteria";"18";"-";"N";"";"-";"N";"-";"BS";"-";"5831";"485488";"4648120";"2,82481290";"41,98494925"
"HABITATGE D'ÚS TURÍSTIC";"-";"0036";"Carrer de l'Argenteria";"18";"-";"N";"";"-";"N";"-";"2";"-";"5831";"485488";"4648120";"2,82481290";"41,98494925"
"COMERÇ AL DETALL DE ROBA";"UNIK";"0036";"Carrer de l'Argenteria";"21";"-";"N";"";"-";"N";"-";"BS";"-";"5848";"485468";"4648143";"2,82457089";"41,98515603"
"VENDA MN. D'ARTICLES DE JOIERIA";"JOIERIA PERE QUERA";"0036";"Carrer de l'Argenteria";"22";"-";"N";"";"-";"N";"-";"-";"-";"5824";"485482";"4648127";"2,82474029";"41,98501218"
"COMERÇ AL DETALL DE CALÇAT";"MUNICH";"0036";"Carrer de l'Argenteria";"23";"-";"N";"";"-";"N";"-";"BS";"-";"5849";"485470";"4648148";"2,82459491";"41,98520110"
"BOTIGA DE ROBA I COMPLEMENTS";"GROOVY-SHOP GALLERY";"0036";"Carrer de l'Argenteria";"25";"-";"N";"";"-";"N";"-";"BS";"-";"5850";"485471";"4648153";"2,82460686";"41,98524615"
"HABITATGE D'ÚS TURÍSTIC";"-";"0036";"Carrer de l'Argenteria";"25";"-";"N";"";"-";"N";"-";"5";"-";"5850";"485471";"4648153";"2,82460686";"41,98524615"
"SABATERIA";"DE PAS";"0036";"Carrer de l'Argenteria";"27";"-";"N";"";"-";"N";"-";"BS";"-";"5851";"485474";"4648158";"2,82464295";"41,98529124"
" ";"FARMÀCIA SAGUER";"0036";"Carrer de l'Argenteria";"29";"-";"N";"";"-";"N";"-";"BS";"1";"5993";"485485";"4648173";"2,82477537";"41,98542654"
" ";"-";"0036";"Carrer de l'Argenteria";"31";"-";"N";"";"-";"N";"-";"BS";"-";"5993";"485485";"4648173";"2,82477537";"41,98542654"
"CENTRE D'ATENCIO A L'INFANCIA";"VENTIJOL";"0039";"Plaça de l'Assumpció";"2";"-";"N";"";"-";"N";"-";"-";"-";"4407";"484408";"4647100";"2,81180239";"41,97574183"
" ";"-";"0039";"Plaça de l'Assumpció";"3";"-";"N";"";"-";"N";"-";"BS";"-";"4408";"484405";"4647109";"2,81176594";"41,97582283"
"OFICINA D'EMPRESA OPERADORA D'INTERNET I TELEFONIA";"GOUFONE";"0039";"Plaça de l'Assumpció";"5";"-";"N";"";"-";"N";"-";"BS";"-";"4388";"484377";"4647112";"2,81142789";"41,97584929"
"FISIOTERÀPIA I INFERMERIA";"CENTRE OHANA SALUT INTEGRATIVA FISIOTERÀPIA I INFERMERIA";"0039";"Plaça de l'Assumpció";"6";"-";"N";"";"-";"N";"-";"BS";"-";"4389";"484369";"4647108";"2,81133144";"41,97581311"
"OFICINA I MAGATZEM ACTIVITAT INSTAL·LACIONS I REPARACIONS D'ELECTRICITAT I LAMPISTERIA";"SERVEIS GIRONA, SL";"0039";"Plaça de l'Assumpció";"9";"-";"N";"";"-";"N";"-";"BS";"-";"4392";"484349";"4647097";"2,81109033";"41,97571364"
" ";"-";"0039";"Plaça de l'Assumpció";"10";"-";"N";"";"-";"N";"-";"-";"-";"4393";"484342";"4647094";"2,81100592";"41,97568648"
"SERVEIS D'ESTÈTICA";"-";"0039";"Plaça de l'Assumpció";"11";"-";"N";"";"-";"N";"-";"BS";"-";"4394";"484335";"4647090";"2,81092154";"41,97565031"
" ";"-";"0039";"Plaça de l'Assumpció";"14";"-";"N";"";"-";"N";"-";"BS";"-";"4397";"484317";"4647076";"2,81070465";"41,97552386"
"OFICINA";"FUNDACIÓ ELNA";"0039";"Plaça de l'Assumpció";"16";"-";"N";"";"-";"N";"-";"BS";"-";"4489";"484303";"4647051";"2,81053634";"41,97529842"
"BAR";"SANT NARCIS";"0039";"Plaça de l'Assumpció";"17";"-";"N";"";"-";"N";"-";"-";"-";"4490";"484308";"4647045";"2,81059685";"41,97524448"
" ";"-";"0039";"Plaça de l'Assumpció";"19";"-";"N";"";"-";"N";"-";"BS";"-";"4470";"484309";"4647009";"2,81060988";"41,97492026"
"CENTRE CÍVIC";"-";"0039";"Plaça de l'Assumpció";"26";"-";"N";"27";"-";"N";"-";"BS";"-";"4459";"484396";"4647002";"2,81166015";"41,97485894"
" ";"-";"0039";"Plaça de l'Assumpció";"28";"-";"N";"";"-";"N";"-";"-";"-";"4460";"484400";"4647020";"2,81170795";"41,97502114"
"VENDA MENOR DE VINS I LICORS";"EL CELLER";"0039";"Plaça de l'Assumpció";"31";"-";"N";"";"-";"N";"-";"-";"-";"4463";"484422";"4647029";"2,81197325";"41,97510263"
"OFICINES COMPANYIA GESTIO D'AIGUES";"PRODAISA";"0040";"Carrer d'Astúries";"9";"-";"N";"";"-";"N";"-";"-";"-";"3620";"484018";"4644338";"2,80717008";"41,95085758"
"BAR RESTAURANT (CAT. 3)";"BAR RESTAURANT BUFFET CITY";"0040";"Carrer d'Astúries";"53";"-";"N";"";"-";"N";"-";"-";"-";"11687";"484115";"4644680";"2,80833119";"41,95393983"
"XIQUI PARK (ZONA JOCS INFANTILS + BAR RESTAURANT (CAT.3))";"LUA'S PARK";"0040";"Carrer d'Astúries";"55";"-";"N";"";"-";"N";"-";"-";"-";"11686";"484134";"4644701";"2,80855988";"41,95412935"
"GIMNÀS";"SMARTFIT GIRONA";"0040";"Carrer d'Astúries";"59";"-";"N";"";"-";"N";"-";"-";"-";"11190";"484145";"4644775";"2,80869061";"41,95479607"
"VENDA AL DETALL DE PRODUCTES DE JARDINERIA";"JARDÍ - LEROY MERLIN";"0040";"Carrer d'Astúries";"61";"-";"N";"";"-";"N";"-";"-";"-";"11190";"484145";"4644775";"2,80869061";"41,95479607"
"COMERÇ AL DETALL D'ARTICLES DE BRICOLATGE";"LEROY MERLIN";"0040";"Carrer d'Astúries";"66";"-";"N";"";"-";"N";"-";"-";"-";"12744";"";"";"";""
"DISSENY GRÀFIC PER ORDINADOR";"RETOLAC";"0041";"Carrer de l'Atlàntida";"15";"-";"N";"";"-";"N";"-";"BS";"1";"4733";"484177";"4647295";"2,80900895";"41,97749352"
"TALLER DE MANUALITATS";"FES-HO TU MATEIX";"0042";"Carrer de l'Auriga";"1";"-";"N";"";"-";"N";"-";"BS";"1";"64";"485530";"4647823";"2,82532722";"41,98227504"
"GALERIA D'ART";"GALERIA RICHARD VANDERAA";"0042";"Carrer de l'Auriga";"3";"-";"N";"";"-";"N";"-";"BS";"-";"63";"485520";"4647824";"2,82520649";"41,98228387"
"HABITATGE D'ÚS TURÍSTIC";"-";"0042";"Carrer de l'Auriga";"6";"-";"N";"";"-";"N";"-";"1";"-";"74";"485510";"4647831";"2,82508560";"41,98234673"
"TALLER ARTESANAL";"CAN PINYONAIRE";"0043";"Travessia de l'Auriga";"5";"-";"N";"";"-";"N";"-";"BS";"3";"67";"485496";"4647831";"2,82491660";"41,98234647"
"PENSIÓ - CASA D'HOSTES";"PENSIÓ PEREZ";"0043";"Travessia de l'Auriga";"6";"-";"N";"";"-";"N";"-";"1";"4";"104";"485492";"4647812";"2,82486879";"41,98217527"
"HABITATGE ÚS TURÍSTIC";"-";"0043";"Travessia de l'Auriga";"6";"-";"N";"";"-";"N";"-";"1";"3";"104";"485492";"4647812";"2,82486879";"41,98217527"
